#  x, phi, rho, probabilities, Vo_MF, Gd_MF, temp, Gd_fixed_to_bulk 
-5.938768655000000064e-09 1.899055847238072855e-03 1.354592737164390087e+09 4.835209526643772376e-02 4.835209526643772376e-02 0.000000000000000000e+00
-5.860657532000000157e-09 -1.630495618283153009e-02 -2.814782119670848370e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-5.782546410000000399e-09 4.274599659098922595e-04 9.196468550143324137e+08 4.924004043903287137e-02 4.924004043903287137e-02 0.000000000000000000e+00
-5.626324446999999798e-09 -3.526729139758456367e-04 9.284431932036048174e+08 4.971101697520532992e-02 4.971101697520532992e-02 0.000000000000000000e+00
-5.548213325000000040e-09 -1.802699889995031807e-02 -2.814782137688657761e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-5.470102203000000282e-09 -7.648969401665443781e-04 9.331572949919183254e+08 4.996342089960927046e-02 4.996342089960927046e-02 0.000000000000000000e+00
-5.313880239000000358e-09 -9.848211799630094288e-04 9.355962692933435440e+08 5.009400910652286182e-02 5.009400910652286182e-02 0.000000000000000000e+00
-5.235769117000000600e-09 -1.851268571171533692e-02 -2.814782137688657761e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-5.157657995000000842e-09 -1.104122297709319786e-03 9.368685608707842827e+08 5.016213031644263520e-02 5.016213031644263520e-02 0.000000000000000000e+00
-5.001436032000000241e-09 -1.170867523427891656e-03 9.375297323530933857e+08 5.019753100158846904e-02 5.019753100158846904e-02 0.000000000000000000e+00
-4.923324910000000483e-09 -1.865868311727380061e-02 -2.814782137688657761e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-4.845213788000000725e-09 -1.210070765361403533e-03 9.378701641287679672e+08 5.021575875591636345e-02 5.021575875591636345e-02 0.000000000000000000e+00
-4.688991823999999974e-09 -1.234588018418269085e-03 9.380394420127234459e+08 5.022482230585757768e-02 5.022482230585757768e-02 0.000000000000000000e+00
-4.610880702000000216e-09 -1.871090188497757240e-02 -2.814782137688657761e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-4.532769580000000458e-09 -1.250787805778574889e-03 9.381700606602740288e+08 5.023181572268946293e-02 5.023181572268946293e-02 0.000000000000000000e+00
-4.376547616999999857e-09 -1.263555305613385483e-03 9.382023386186325550e+08 5.023354395830682828e-02 5.023354395830682828e-02 0.000000000000000000e+00
-4.298436495000000099e-09 -1.873703599018526969e-02 -2.814782119670848370e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-4.220325372000000192e-09 -1.274088505433522119e-03 9.382085536004272699e+08 5.023387693495776768e-02 5.023387693495776768e-02 0.000000000000000000e+00
-4.064103408999999590e-09 -1.282611737904104697e-03 9.382496515789105892e+08 5.023607720232479978e-02 5.023607720232479978e-02 0.000000000000000000e+00
-3.985992286999999832e-09 -1.875484792614737564e-02 -2.814782137688657761e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-3.907881165000000074e-09 -1.290656168632315628e-03 9.382268420470148325e+08 5.023485593322078724e-02 5.023485593322078724e-02 0.000000000000000000e+00
-3.751659201999999473e-09 -1.297371189982997938e-03 9.382468415142598152e+08 5.023592697665170415e-02 5.023592697665170415e-02 0.000000000000000000e+00
-3.673548078999999979e-09 -1.876865662219158459e-02 -2.814782119670848370e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-3.595436956999999808e-09 -1.303513884969640388e-03 9.382601736576840878e+08 5.023664061007003523e-02 5.023664061007003523e-02 0.000000000000000000e+00
-3.439214994000000447e-09 -1.309600871717030547e-03 9.382728522239344120e+08 5.023731946160913536e-02 5.023731946160913536e-02 0.000000000000000000e+00
-3.361103872000000275e-09 -1.878108010096481845e-02 -2.814782137688634872e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-3.282992749999999690e-09 -1.316131384454014095e-03 9.382323841148103476e+08 5.023515270682595707e-02 5.023515270682595707e-02 0.000000000000000000e+00
-3.126770786999999916e-09 -1.321621261485484561e-03 9.382380942769321203e+08 5.023545863813565909e-02 5.023545863813565909e-02 0.000000000000000000e+00
-3.048659664000000009e-09 -1.879217702006343721e-02 -2.814782119670841217e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-2.970548541999999837e-09 -1.326304609220001424e-03 9.381760885930044651e+08 5.023213844945861178e-02 5.023213844945861178e-02 0.000000000000000000e+00
-2.814326579000000063e-09 -1.327857720564974437e-03 9.381358894247692823e+08 5.022998601787296430e-02 5.022998601787296430e-02 0.000000000000000000e+00
-2.736215457000000305e-09 -1.879450035444004546e-02 -2.814782137688650131e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-2.658104335000000133e-09 -1.324715042556755176e-03 9.379826208813959360e+08 5.022177979033336931e-02 5.022177979033336931e-02 0.000000000000000000e+00
-2.501882371000000210e-09 -1.310998031765770204e-03 9.377643905390607119e+08 5.021009516693603070e-02 5.021009516693603070e-02 0.000000000000000000e+00
-2.423771249000000039e-09 -1.876285964793116684e-02 -2.814782137688650131e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-2.345660127000000280e-09 -1.278293318338204112e-03 9.372666572616066933e+08 5.018344518026718326e-02 5.018344518026718326e-02 0.000000000000000000e+00
-2.189438164000000093e-09 -1.207658700313848270e-03 9.363275143079630136e+08 5.013316146665695167e-02 5.013316146665695167e-02 0.000000000000000000e+00
-2.111327041999999921e-09 -1.860387402799097353e-02 -2.814782137688650131e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-2.033215920000000163e-09 -1.063661409909756779e-03 9.344782962641642094e+08 5.003415062529265045e-02 5.003415062529265045e-02 0.000000000000000000e+00
-1.876993956000000240e-09 -7.770263860232024412e-04 9.309796457237209082e+08 4.984682523195761022e-02 4.984682523195761022e-02 0.000000000000000000e+00
-1.798882834000000275e-09 -1.796529695779993871e-02 -2.814782137688650131e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-1.720771712000000310e-09 -2.171395838180216324e-04 9.244609282611947060e+08 4.949779804098409369e-02 4.949779804098409369e-02 0.000000000000000000e+00
-1.564549749000000122e-09 8.593570638674273435e-04 9.119308376142992973e+08 4.882690744554832318e-02 4.882690744554832318e-02 0.000000000000000000e+00
-1.486438627000000158e-09 -1.557782010803570108e-02 -2.814782119670841217e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-1.408327504000000043e-09 2.921430902652057300e-03 8.897442687802069187e+08 4.763898462470018275e-02 4.763898462470018275e-02 0.000000000000000000e+00
-1.252105545000000039e-09 6.802616254899712493e-03 8.522925432334583998e+08 4.563372873435306287e-02 4.563372873435306287e-02 0.000000000000000000e+00
-1.173994424000000017e-09 -7.109145409169257378e-03 -2.814783092632710457e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-1.095883354000000159e-09 1.391550669791380077e-02 7.881905210521869659e+08 4.220156444145689578e-02 4.220156444145689578e-02 0.000000000000000000e+00
-9.396612898000001330e-10 2.668145485694062291e-02 6.979770551379698515e+08 3.737130337018164383e-02 3.737130337018164383e-02 0.000000000000000000e+00
-8.615503564999999313e-10 2.012656707168374373e-02 -2.814739012729904652e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-7.834366522999999944e-10 4.850902963427050629e-02 5.584749721460130215e+08 2.990133092633450590e-02 2.990133092633450590e-02 0.000000000000000000e+00
-6.272229613999999647e-10 8.462784068073404831e-02 4.258239134609801769e+08 2.279954751609963512e-02 2.279954751609963512e-02 0.000000000000000000e+00
-5.491042745999999756e-10 9.483646380692105360e-02 -2.817412571687134743e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-4.711465719000000498e-10 1.398918581308655484e-01 3.322731307424460649e+08 1.781324587700930731e-02 1.781324587700930731e-02 0.000000000000000000e+00
-3.144740822999999695e-10 2.181144288484840876e-01 1.489133002781766891e+09 7.960825947948878267e-02 7.960825947948878267e-02 0.000000000000000000e+00
-2.371761488999999857e-10 2.292620977081938072e-01 -2.856638851391738415e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
-1.605408745000000191e-10 2.745905318292843345e-01 4.150376780635896206e+09 2.232718913165857300e-01 2.232718913165857300e-01 0.000000000000000000e+00
-1.734735800000000138e-12 2.097116021689432730e-01 1.940490338804215565e+07 1.053102493806603668e-03 1.053102493806603668e-03 0.000000000000000000e+00
7.697628420000000893e-11 1.771872433316536988e-01 -2.771225958147598267e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
1.569428994999999998e-10 1.799103836265497081e-01 1.253200932914039850e+09 6.730473070240255984e-02 6.730473070240255984e-02 0.000000000000000000e+00
3.120267657000000109e-10 1.387219998002531263e-01 1.226775405429294348e+09 6.547807276083245087e-02 6.547807276083245087e-02 0.000000000000000000e+00
3.905398624000000009e-10 9.498580411582631389e-02 -2.807811723888851643e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
4.686368326000000876e-10 8.641151254726736619e-02 4.445713139744968414e+08 2.380368613897097460e-02 2.380368613897097460e-02 0.000000000000000000e+00
6.248758373000000671e-10 5.278948271204642051e-02 6.201919007627620697e+08 3.320814887900923329e-02 3.320814887900923329e-02 0.000000000000000000e+00
7.029813659000000795e-10 2.449267651261155185e-02 -2.814876593802593708e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
7.810928391000000662e-10 3.113030167300763484e-02 7.010270277632892132e+08 3.753464154343342379e-02 3.753464154343342379e-02 0.000000000000000000e+00
9.373145606999999271e-10 1.839574395657961672e-02 8.045039991176115274e+08 4.307499372292757089e-02 4.307499372292757089e-02 0.000000000000000000e+00
1.015425781000000042e-09 -2.919762494269487977e-03 -2.814780528699459076e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
1.093536894000000112e-09 1.070118425598197594e-02 8.498623782549002171e+08 4.550361055938911131e-02 4.550361055938911131e-02 0.000000000000000000e+00
1.249758847000000048e-09 6.330997417343360058e-03 8.889176425403255224e+08 4.759472293490294575e-02 4.759472293490294575e-02 0.000000000000000000e+00
1.327869965999999979e-09 -1.239550801397926519e-02 -2.814782191742067337e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
1.405981088000000151e-09 3.814413781230957968e-03 9.061008607305419445e+08 4.851475625292597099e-02 4.851475625292597099e-02 0.000000000000000000e+00
1.562203051000000132e-09 2.503999942936022908e-03 9.212327765304719210e+08 4.932495462939041203e-02 4.932495462939041203e-02 0.000000000000000000e+00
1.640314173000000303e-09 -1.530005917150635726e-02 -2.814782119670844555e+09 2.009469187055054340e-01 0.000000000000000000e+00 2.009469187055054340e-01
